"","1","2","3","4","5","6"
"大部分",0.000152064983861132,0.000162768815491209,2.20278373531357e-05,0,8.7415887615086e-05,3.38090495930326e-05
"大陸",8.45443706780107e-05,9.04954363739412e-05,0.000244938657030884,0,0,7.5187982097835e-05
"大麻",0.000152064983861132,0.000162768815491209,4.40556747062715e-05,0.00047054455426439,0.000378802179665373,0
"大幅",3.80162459652831e-05,4.06922038728023e-05,0.000132167024118814,0.000235272277132195,5.82772584100573e-05,0
"大量",0.000532227443513963,0.000569690854219232,0.000132167024118814,0.000235272277132195,0.000116554516820115,0
"大學",0.000152064983861132,0.000122076611618407,0.000198250536178222,4.7054455426439e-05,5.82772584100573e-05,0
"大戰",3.80162459652831e-05,4.06922038728023e-05,4.40556747062715e-05,0,2.91386292050287e-05,3.38090495930326e-05
"女星",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"子中",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"子宮",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"小心",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,0.00015037596419567
"小石頭",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"小行星",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,7.5187982097835e-05
"小時",0.00049421119754868,0.000447614242600825,0.00046258458441585,0.000141163366279317,0.000407940808870401,0
"小時候",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,7.5187982097835e-05
"小幅度",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"小群",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"小說",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"山上",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"山活",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"山洶云漲",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"山泵",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"山洧炬",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"山脈",0.000289059112588524,0.000309405940594059,0,0,0,0.00012853470437018
"工人",0.000190081229826416,0.000203461019364011,8.81113494125429e-05,0,2.91386292050287e-05,3.38090495930326e-05
"工均",0.000152064983861132,0.000162768815491209,0.000110139186765679,9.41089108528779e-05,5.82772584100573e-05,0
"工妒",7.60324919305662e-05,4.06922038728023e-05,2.20278373531357e-05,0,0.000466218067280459,3.38090495930326e-05
"工妨",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"工妣",8.45443706780107e-05,9.04954363739412e-05,9.79754628123534e-05,0,0,7.5187982097835e-05
"工妙",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"工妤",0.000289059112588524,0.00015470297029703,0,0,0,0.00012853470437018
"工妊",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"工具",7.60324919305662e-05,8.13844077456045e-05,2.20278373531357e-05,0,5.82772584100573e-05,3.38090495930326e-05
"工場",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"工窗",3.80162459652831e-05,4.06922038728023e-05,6.60835120594072e-05,0,5.82772584100573e-05,3.38090495930326e-05
"工筒",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"工筋",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"工筑",8.45443706780107e-05,0,0.000244938657030884,0,0.000259205716504334,7.5187982097835e-05
"工楔",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,7.5187982097835e-05
"工廠",7.60324919305662e-05,8.13844077456045e-05,0.000286361885590765,0.000376435643411512,0.000349663550460344,0
"已分",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"已成",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,7.5187982097835e-05
"已知",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"干擾",0.000169088741356021,0.000180990872747882,4.89877314061767e-05,0,0,7.5187982097835e-05
"不云",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不允雀",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不少",7.60324919305662e-05,4.06922038728023e-05,4.40556747062715e-05,0.000282326732558634,8.7415887615086e-05,0
"不可",8.45443706780107e-05,9.04954363739412e-05,0,0.000104644454511835,0,7.5187982097835e-05
"不可思議",0.000289059112588524,0.000309405940594059,0,0,0,0.00012853470437018
"不可避免",8.45443706780107e-05,9.04954363739412e-05,0,0,6.48014291260835e-05,7.5187982097835e-05
"不布",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不必",0.000289059112588524,0.000309405940594059,0,0,0,0.00012853470437018
"不再",0.000114048737895849,0.000122076611618407,0.000110139186765679,0.000188217821705756,2.91386292050287e-05,0
"不同",0.000114048737895849,0.000122076611618407,6.60835120594072e-05,0.000141163366279317,0.000553633954895545,0
"不合理",0.000169088741356021,0.000180990872747882,0,0,6.48014291260835e-05,7.5187982097835e-05
"不多",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不存",0.000229073926972273,0.000245198406670971,0,0,0,0
"不安",3.80162459652831e-05,4.06922038728023e-05,0,4.7054455426439e-05,2.91386292050287e-05,3.38090495930326e-05
"不成",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,7.5187982097835e-05
"不快",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不見",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不到",3.80162459652831e-05,4.06922038728023e-05,8.81113494125429e-05,0,0.000116554516820115,3.38090495930326e-05
"不幸",7.60324919305662e-05,8.13844077456045e-05,2.20278373531357e-05,9.41089108528779e-05,0,3.38090495930326e-05
"不知疲倦",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不要",7.60324919305662e-05,8.13844077456045e-05,4.40556747062715e-05,4.7054455426439e-05,8.7415887615086e-05,0
"不能",0.000266113721756982,0.000244153223236814,0.00015419486147195,9.41089108528779e-05,0.000233109033640229,0
"不停",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不得",8.45443706780107e-05,9.04954363739412e-05,0,0,6.48014291260835e-05,7.5187982097835e-05
"不得不",3.80162459652831e-05,4.06922038728023e-05,0.000110139186765679,4.7054455426439e-05,0,3.38090495930326e-05
"不惜重金",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不堪",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不無",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不想",0.000229073926972273,0,0,0,0,0.000203722686468015
"不極",3.80162459652831e-05,4.06922038728023e-05,4.40556747062715e-05,4.7054455426439e-05,2.91386292050287e-05,0
"不椰",8.45443706780107e-05,9.04954363739412e-05,0,0.000104644454511835,0,7.5187982097835e-05
"不溯",0.000253633112034032,0.000271486309121824,0,0,6.48014291260835e-05,0.00015037596419567
"不當",8.45443706780107e-05,9.04954363739412e-05,0,0,6.48014291260835e-05,7.5187982097835e-05
"不解",0.000144529556294262,0,0,0,0.000110778774786751,0.00012853470437018
"不過",0.000190081229826416,0.000203461019364011,0.000330417560297036,0.00047054455426439,0.000495356696485487,0
"不滿",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,7.5187982097835e-05
"不管怎樣",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不算什麼",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"不確定性",0.000169088741356021,0.000180990872747882,0,0,6.48014291260835e-05,7.5187982097835e-05
"不礎",8.45443706780107e-05,9.04954363739412e-05,0,0,6.48014291260835e-05,7.5187982097835e-05
"不繕",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,7.5187982097835e-05
"不顧",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"中工均",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"中介",0.000229073926972273,0,0,0,0,0.000203722686468015
"中心",0.000228097475791699,0.000244153223236814,4.40556747062715e-05,0.00047054455426439,0.000291386292050287,0
"中心化",8.45443706780107e-05,9.04954363739412e-05,0,0,6.48014291260835e-05,7.5187982097835e-05
"中央",8.45443706780107e-05,9.04954363739412e-05,9.79754628123534e-05,0,0,7.5187982097835e-05
"中前",0.000229073926972273,0.000245198406670971,0,0,0,0
"中美關係",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"中情局",0.000867177337765573,0.000928217821782178,0,0,0,0.00012853470437018
"中部",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,7.5187982097835e-05
"中發",7.60324919305662e-05,8.13844077456045e-05,2.20278373531357e-05,4.7054455426439e-05,0,3.38090495930326e-05
"中較",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"中學老師",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"中應",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"中薄",0.000253633112034032,0.000271486309121824,0.00014696319421853,0,0,7.5187982097835e-05
"中薇",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"中螺",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,0.00015037596419567
"中悒",0.000169088741356021,9.04954363739412e-05,0,0,6.48014291260835e-05,7.5187982097835e-05
"中鬮",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"丰眸",8.45443706780107e-05,9.04954363739412e-05,0,0,6.48014291260835e-05,0.00015037596419567
"丰僖薔",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"丰赫",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"丹前",3.80162459652831e-05,4.06922038728023e-05,0,4.7054455426439e-05,0.000116554516820115,3.38090495930326e-05
"丹釣",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"丹艇",8.45443706780107e-05,9.04954363739412e-05,9.79754628123534e-05,0,0,0.00015037596419567
"丹葆拓性",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"丹滿",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"之下",3.80162459652831e-05,4.06922038728023e-05,4.40556747062715e-05,9.41089108528779e-05,5.82772584100573e-05,0
"之大",0.000289059112588524,0.000309405940594059,0,0,0,0.00012853470437018
"之丑",0.000266113721756982,0.000284845427109616,2.20278373531357e-05,0.000188217821705756,0.000116554516820115,0
"之內",0.000114048737895849,0.000122076611618407,2.20278373531357e-05,4.7054455426439e-05,0,3.38090495930326e-05
"之手",0.000289059112588524,0.000309405940594059,0,0,0,0.00012853470437018
"之央",0.000114048737895849,0.000122076611618407,4.40556747062715e-05,0,2.91386292050287e-05,3.38090495930326e-05
"之低",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"之於",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"之星",0.000289059112588524,0,8.37450799765514e-05,0,0,0.00012853470437018
"之處",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"之間",3.80162459652831e-05,4.06922038728023e-05,0.000110139186765679,0.000141163366279317,0.000145693146025143,0
"之險",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"之類",8.45443706780107e-05,9.04954363739412e-05,9.79754628123534e-05,0,0,7.5187982097835e-05
"之纂",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"云膝",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"云褐",0.000229073926972273,0,0,0,0,0.000203722686468015
"互偽",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"互動",0.000114048737895849,4.06922038728023e-05,2.20278373531357e-05,0,2.91386292050287e-05,3.38090495930326e-05
"互聯網",8.45443706780107e-05,9.04954363739412e-05,0.000195950925624707,0,0,7.5187982097835e-05
"亢悝",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"仁銃",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"什江",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"什策",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"什麼",0.000342146213687548,0.00036622983485522,0.000264334048237629,0.000329381187985073,0.000582772584100573,0
"什麼樣",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"仇比",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"仇祗",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"仇楹",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"仇還",0.000229073926972273,0.000245198406670971,0,0,0,0
"仇鶿",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"仍然",0.000228097475791699,0.000244153223236814,0.00015419486147195,0.000188217821705756,0.000116554516820115,0
"仍遠",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"仍縐",0.000229073926972273,0.000245198406670971,0,0,0,0
"仍舊",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"今天",0.000114048737895849,0.000122076611618407,4.40556747062715e-05,0.000235272277132195,0.000145693146025143,0
"今式",8.45443706780107e-05,9.04954363739412e-05,0,0.000104644454511835,0,7.5187982097835e-05
"今忖",0.000114048737895849,0.000122076611618407,0.000220278373531357,0.000235272277132195,0,3.38090495930326e-05
"今扛慘",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"今曲",0.000169088741356021,0.000180990872747882,4.89877314061767e-05,0,0,7.5187982097835e-05
"今曲略",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"今朵",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"今次",0.000169088741356021,0.000180990872747882,9.79754628123534e-05,0,0,7.5187982097835e-05
"今夾",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"今尿",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"介入",0.000229073926972273,0,0,0,0,0.000203722686468015
"介紹",3.80162459652831e-05,4.06922038728023e-05,2.20278373531357e-05,0,5.82772584100573e-05,3.38090495930326e-05
"介猴",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"介竣",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,7.5187982097835e-05
"介筆",0.000289059112588524,0.000309405940594059,0,0,0,0.00025706940874036
"介筋",0.000433588668882787,0.000309405940594059,0,0,0,0.00012853470437018
"介聒",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"元件",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"允莧",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"允雀採",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"內亞",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"內要",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"內容",0.000114048737895849,0.000122076611618407,8.81113494125429e-05,0.000423490098837951,5.82772584100573e-05,0
"內部",7.60324919305662e-05,8.13844077456045e-05,0.000132167024118814,0.000329381187985073,8.7415887615086e-05,0
"內斯",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"六托",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"六秒",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"六倍",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"六個",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"公布",0.000190081229826416,0.000203461019364011,0.000132167024118814,0,5.82772584100573e-05,3.38090495930326e-05
"公交",0.000229073926972273,0,0,0,0,0.000203722686468015
"公交車",0.000687221780916819,0,0,0,0,0.000203722686468015
"公里",0.00049421119754868,0.000488306446473627,6.60835120594072e-05,0,0.000233109033640229,3.38090495930326e-05
"公約",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"公眾",0.000114048737895849,0.000122076611618407,0.000110139186765679,0,2.91386292050287e-05,3.38090495930326e-05
"公眾並",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"公眾鹵",0.000229073926972273,0.000245198406670971,0,0,0,0
"公階奕",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"公階璈",0.000144529556294262,0.00015470297029703,0.000167490159953103,0,0,0
"公隍",8.45443706780107e-05,9.04954363739412e-05,0,0.000104644454511835,0,7.5187982097835e-05
"公須",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"公關",0.000114048737895849,0.000122076611618407,4.40556747062715e-05,0,0.000203970404435201,3.38090495930326e-05
"公關活動",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"公囓",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"冗長",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"凶揖",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"凶斯",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"凶晰奶",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"分之丑",0.000229073926972273,0.000245198406670971,0,0,0,0
"分成",8.45443706780107e-05,9.04954363739412e-05,4.89877314061767e-05,0,0,7.5187982097835e-05
"分佈",0.000144529556294262,0.00015470297029703,0,0,0,0.00012853470437018
"分別",0.000253633112034032,0.000271486309121824,0,0,6.48014291260835e-05,7.5187982097835e-05
"分析師",7.60324919305662e-05,8.13844077456045e-05,0.000176222698825086,0.000235272277132195,0.000174831775230172,0
"分配",0.000338177482712043,0.000361981745495765,0,0,6.48014291260835e-05,7.5187982097835e-05
"分散",8.45443706780107e-05,9.04954363739412e-05,0,0,6.48014291260835e-05,7.5187982097835e-05
